 ,X,Y
127,107.500,17.500
128,112.500,17.500
129,117.500,17.500
130,122.500,17.500
131,127.500,17.500
132,132.500,17.500
133,137.500,17.500
134,142.500,17.500
135,147.500,17.500
136,152.500,17.500
137,157.500,17.500
138,162.500,17.500
139,167.500,17.500
140,172.500,17.500
141,2.500,22.500
142,7.500,22.500
143,12.500,22.500
144,17.500,22.500
145,22.500,22.500
146,27.500,22.500
147,32.500,22.500
148,37.500,22.500
149,42.500,22.500
150,47.500,22.500
151,52.500,22.500
152,57.500,22.500
153,62.500,22.500
154,67.500,22.500
155,72.500,22.500
156,77.500,22.500
157,82.500,22.500
158,87.500,22.500
159,92.500,22.500
160,97.500,22.500
161,102.500,22.500
162,107.500,22.500
163,112.500,22.500
164,117.500,22.500
165,122.500,22.500
166,127.500,22.500
167,132.500,22.500
168,137.500,22.500
169,142.500,22.500
170,147.500,22.500
171,152.500,22.500
172,157.500,22.500
173,162.500,22.500
174,167.500,22.500
175,172.500,22.500
176,2.500,27.500
177,7.500,27.500
178,12.500,27.500
179,17.500,27.500
180,22.500,27.500
181,27.500,27.500
182,32.500,27.500
183,37.500,27.500
184,42.500,27.500
185,47.500,27.500
186,52.500,27.500
187,57.500,27.500
188,62.500,27.500
189,67.500,27.500
190,72.500,27.500
191,77.500,27.500
192,82.500,27.500
193,87.500,27.500
194,92.500,27.500
195,97.500,27.500
196,102.500,27.500
197,107.500,27.500
198,112.500,27.500
199,117.500,27.500
200,122.500,27.500
201,127.500,27.500
202,132.500,27.500
203,137.500,27.500
204,142.500,27.500
205,147.500,27.500
206,152.500,27.500
207,157.500,27.500
208,162.500,27.500
209,167.500,27.500
210,172.500,27.500
211,2.500,32.500
212,7.500,32.500
213,12.500,32.500
214,17.500,32.500
215,22.500,32.500
216,27.500,32.500
217,32.500,32.500
218,37.500,32.500
219,42.500,32.500
220,47.500,32.500
221,52.500,32.500
222,57.500,32.500
223,62.500,32.500
224,67.500,32.500
225,72.500,32.500
226,77.500,32.500
227,82.500,32.500
228,87.500,32.500
229,92.500,32.500
230,97.500,32.500
231,102.500,32.500
232,107.500,32.500
233,112.500,32.500
234,117.500,32.500
235,122.500,32.500
236,127.500,32.500
237,132.500,32.500
238,137.500,32.500
239,142.500,32.500
240,147.500,32.500
241,152.500,32.500
242,157.500,32.500
243,162.500,32.500
244,167.500,32.500
245,172.500,32.500
246,2.500,37.500
247,7.500,37.500
248,12.500,37.500
249,17.500,37.500
250,22.500,37.500
251,27.500,37.500
252,32.500,37.500
253,37.500,37.500
254,42.500,37.500
255,47.500,37.500
256,52.500,37.500
257,57.500,37.500
258,62.500,37.500
259,67.500,37.500
260,72.500,37.500
261,77.500,37.500
262,82.500,37.500
263,87.500,37.500
264,92.500,37.500
265,97.500,37.500
266,102.500,37.500
267,107.500,37.500
268,112.500,37.500
269,117.500,37.500
270,122.500,37.500
271,127.500,37.500
272,132.500,37.500
273,137.500,37.500
274,142.500,37.500
275,147.500,37.500
276,152.500,37.500
277,157.500,37.500
278,162.500,37.500
279,167.500,37.500
280,172.500,37.500
281,2.500,42.500
282,7.500,42.500
283,12.500,42.500
284,17.500,42.500
285,22.500,42.500
286,27.500,42.500
287,32.500,42.500
288,37.500,42.500
289,42.500,42.500
290,47.500,42.500
291,52.500,42.500
292,57.500,42.500
293,62.500,42.500
294,67.500,42.500
295,72.500,42.500
296,77.500,42.500
297,82.500,42.500
298,87.500,42.500
299,92.500,42.500
300,97.500,42.500
301,102.500,42.500
302,107.500,42.500
303,112.500,42.500
304,117.500,42.500
305,122.500,42.500
306,127.500,42.500
307,132.500,42.500
308,137.500,42.500
309,142.500,42.500
310,147.500,42.500
311,152.500,42.500
312,157.500,42.500
313,162.500,42.500
314,167.500,42.500
315,172.500,42.500
316,2.500,47.500
317,7.500,47.500
318,12.500,47.500
319,17.500,47.500
320,22.500,47.500
321,27.500,47.500
322,32.500,47.500
323,37.500,47.500
324,42.500,47.500
325,47.500,47.500
326,52.500,47.500
327,57.500,47.500
328,62.500,47.500
329,67.500,47.500
330,72.500,47.500
331,77.500,47.500
332,82.500,47.500
333,87.500,47.500
334,92.500,47.500
335,97.500,47.500
336,102.500,47.500
337,107.500,47.500
338,112.500,47.500
339,117.500,47.500
340,122.500,47.500
341,127.500,47.500
342,132.500,47.500
343,137.500,47.500
344,142.500,47.500
345,147.500,47.500
346,152.500,47.500
347,157.500,47.500
348,162.500,47.500
349,167.500,47.500
350,172.500,47.500
351,2.500,52.500
352,7.500,52.500
353,12.500,52.500
354,17.500,52.500
355,22.500,52.500
356,27.500,52.500
357,32.500,52.500
358,37.500,52.500
359,42.500,52.500
360,47.500,52.500
361,52.500,52.500
362,57.500,52.500
363,62.500,52.500
364,67.500,52.500
365,72.500,52.500
366,77.500,52.500
367,82.500,52.500
368,87.500,52.500
369,92.500,52.500
370,97.500,52.500
371,102.500,52.500
372,107.500,52.500
373,112.500,52.500
374,117.500,52.500
375,122.500,52.500
376,127.500,52.500
377,132.500,52.500
378,137.500,52.500
379,142.500,52.500
380,147.500,52.500
381,152.500,52.500
382,157.500,52.500
383,162.500,52.500
384,167.500,52.500
385,172.500,52.500
386,2.500,57.500
387,7.500,57.500
388,12.500,57.500
389,17.500,57.500
390,22.500,57.500
391,27.500,57.500
392,32.500,57.500
393,37.500,57.500
394,42.500,57.500
395,47.500,57.500
396,52.500,57.500
397,57.500,57.500
398,62.500,57.500
399,67.500,57.500
400,72.500,57.500
401,77.500,57.500
402,82.500,57.500
403,87.500,57.500
404,92.500,57.500
405,97.500,57.500
406,102.500,57.500
407,107.500,57.500
408,112.500,57.500
409,117.500,57.500
410,122.500,57.500
411,127.500,57.500
412,132.500,57.500
413,137.500,57.500
414,142.500,57.500
415,147.500,57.500
416,152.500,57.500
417,157.500,57.500
418,162.500,57.500
419,167.500,57.500
420,172.500,57.500
421,2.500,62.500
422,7.500,62.500
423,12.500,62.500
424,17.500,62.500
425,22.500,62.500
426,27.500,62.500
427,32.500,62.500
428,37.500,62.500
429,42.500,62.500
430,47.500,62.500
431,52.500,62.500
432,57.500,62.500
433,62.500,62.500
434,67.500,62.500
435,72.500,62.500
436,77.500,62.500
437,82.500,62.500
438,87.500,62.500
439,92.500,62.500
440,97.500,62.500
441,102.500,62.500
442,107.500,62.500
443,112.500,62.500
444,117.500,62.500
445,122.500,62.500
446,127.500,62.500
447,132.500,62.500
448,137.500,62.500
449,142.500,62.500
450,147.500,62.500
451,152.500,62.500
452,157.500,62.500
453,162.500,62.500
454,167.500,62.500
455,172.500,62.500
456,2.500,67.500
457,7.500,67.500
458,12.500,67.500
459,17.500,67.500
460,22.500,67.500
461,27.500,67.500
462,32.500,67.500
463,37.500,67.500
464,42.500,67.500
465,47.500,67.500
466,52.500,67.500
467,57.500,67.500
468,62.500,67.500
469,67.500,67.500
470,72.500,67.500
471,77.500,67.500
472,82.500,67.500
473,87.500,67.500
474,92.500,67.500
475,97.500,67.500
476,102.500,67.500
477,107.500,67.500
478,112.500,67.500
479,117.500,67.500
480,122.500,67.500
481,127.500,67.500
482,132.500,67.500
483,137.500,67.500
484,142.500,67.500
485,147.500,67.500
486,152.500,67.500
487,157.500,67.500
488,162.500,67.500
489,167.500,67.500
490,172.500,67.500
491,2.500,72.500
492,7.500,72.500
493,12.500,72.500
494,17.500,72.500
495,22.500,72.500
496,27.500,72.500
497,32.500,72.500
498,37.500,72.500
499,42.500,72.500
500,47.500,72.500
501,52.500,72.500
502,57.500,72.500
503,62.500,72.500
504,67.500,72.500
505,72.500,72.500
506,77.500,72.500
507,82.500,72.500
508,87.500,72.500
509,92.500,72.500
510,97.500,72.500
511,102.500,72.500
512,107.500,72.500
513,112.500,72.500
514,117.500,72.500
515,122.500,72.500
516,127.500,72.500
517,132.500,72.500
518,137.500,72.500
519,142.500,72.500
520,147.500,72.500
521,152.500,72.500
522,157.500,72.500
523,162.500,72.500
524,167.500,72.500
525,172.500,72.500
526,2.500,77.500
527,7.500,77.500
528,12.500,77.500
529,17.500,77.500
530,22.500,77.500
531,27.500,77.500
532,32.500,77.500
533,37.500,77.500
534,42.500,77.500
535,47.500,77.500
536,52.500,77.500
537,57.500,77.500
538,62.500,77.500
539,67.500,77.500
540,72.500,77.500
541,77.500,77.500
542,82.500,77.500
543,87.500,77.500
544,92.500,77.500
545,97.500,77.500
546,102.500,77.500
547,107.500,77.500
548,112.500,77.500
549,117.500,77.500
550,122.500,77.500
551,127.500,77.500
552,132.500,77.500
553,137.500,77.500
554,142.500,77.500
555,147.500,77.500
556,152.500,77.500
557,157.500,77.500
558,162.500,77.500
559,167.500,77.500
560,172.500,77.500
561,2.500,82.500
562,7.500,82.500
563,12.500,82.500
564,17.500,82.500
565,22.500,82.500
566,27.500,82.500
567,32.500,82.500
568,37.500,82.500
569,42.500,82.500
570,47.500,82.500
571,52.500,82.500
572,57.500,82.500
573,62.500,82.500
574,67.500,82.500
575,72.500,82.500
576,77.500,82.500
577,82.500,82.500
578,87.500,82.500
579,92.500,82.500
580,97.500,82.500
581,102.500,82.500
582,107.500,82.500
583,112.500,82.500
584,117.500,82.500
585,122.500,82.500
586,127.500,82.500
587,132.500,82.500
588,137.500,82.500
589,142.500,82.500
590,147.500,82.500
591,152.500,82.500
592,157.500,82.500
593,162.500,82.500
594,167.500,82.500
595,172.500,82.500
596,2.500,87.500
597,7.500,87.500
598,12.500,87.500
599,17.500,87.500
600,22.500,87.500
601,27.500,87.500
602,32.500,87.500
603,37.500,87.500
604,42.500,87.500
605,47.500,87.500
606,52.500,87.500
607,57.500,87.500
608,62.500,87.500
609,67.500,87.500
610,72.500,87.500
611,77.500,87.500
612,82.500,87.500
613,87.500,87.500
614,92.500,87.500
615,97.500,87.500
616,102.500,87.500
617,107.500,87.500
618,112.500,87.500
619,117.500,87.500
620,122.500,87.500
621,127.500,87.500
622,132.500,87.500
623,137.500,87.500
624,142.500,87.500
625,147.500,87.500
626,152.500,87.500
627,157.500,87.500
628,162.500,87.500
629,167.500,87.500
630,172.500,87.500
631,2.500,92.500
632,7.500,92.500
633,12.500,92.500
634,17.500,92.500
635,22.500,92.500
636,27.500,92.500
637,32.500,92.500
638,37.500,92.500
639,42.500,92.500
640,47.500,92.500
641,52.500,92.500
642,57.500,92.500
643,62.500,92.500
644,67.500,92.500
645,72.500,92.500
646,77.500,92.500
647,82.500,92.500
648,87.500,92.500
649,92.500,92.500
650,97.500,92.500
651,102.500,92.500
652,107.500,92.500
653,112.500,92.500
654,117.500,92.500
655,122.500,92.500
656,127.500,92.500
657,132.500,92.500
658,137.500,92.500
659,142.500,92.500
660,147.500,92.500
661,152.500,92.500
662,157.500,92.500
663,162.500,92.500
664,167.500,92.500
665,172.500,92.500
666,2.500,97.500
667,7.500,97.500
668,12.500,97.500
669,17.500,97.500
670,22.500,97.500
671,27.500,97.500
672,32.500,97.500
673,37.500,97.500
674,42.500,97.500
675,47.500,97.500
676,52.500,97.500
677,57.500,97.500
678,62.500,97.500
679,67.500,97.500
680,72.500,97.500
681,77.500,97.500
682,82.500,97.500
683,87.500,97.500
684,92.500,97.500
685,97.500,97.500
686,102.500,97.500
687,107.500,97.500
688,112.500,97.500
689,117.500,97.500
690,122.500,97.500
691,127.500,97.500
692,132.500,97.500
693,137.500,97.500
694,142.500,97.500
695,147.500,97.500
696,152.500,97.500
697,157.500,97.500
698,162.500,97.500
699,167.500,97.500
700,172.500,97.500
701,2.500,102.500
702,7.500,102.500
703,12.500,102.500
704,17.500,102.500
705,22.500,102.500
706,27.500,102.500
707,32.500,102.500
708,37.500,102.500
709,42.500,102.500
710,47.500,102.500
711,52.500,102.500
712,57.500,102.500
713,62.500,102.500
714,67.500,102.500
715,72.500,102.500
716,77.500,102.500
717,82.500,102.500
718,87.500,102.500
719,92.500,102.500
720,97.500,102.500
721,102.500,102.500
722,107.500,102.500
723,112.500,102.500
724,117.500,102.500
725,122.500,102.500
726,127.500,102.500
727,132.500,102.500
728,137.500,102.500
729,142.500,102.500
730,147.500,102.500
731,152.500,102.500
732,157.500,102.500
733,162.500,102.500
734,167.500,102.500
735,172.500,102.500
736,2.500,107.500
737,7.500,107.500
738,12.500,107.500
739,17.500,107.500
740,22.500,107.500
741,27.500,107.500
742,32.500,107.500
743,37.500,107.500
744,42.500,107.500
745,47.500,107.500
746,52.500,107.500
747,57.500,107.500
748,62.500,107.500
749,67.500,107.500
750,72.500,107.500
751,77.500,107.500
752,82.500,107.500
753,87.500,107.500
754,92.500,107.500
755,97.500,107.500
756,102.500,107.500
757,107.500,107.500
758,112.500,107.500
759,117.500,107.500
760,122.500,107.500
761,127.500,107.500
762,132.500,107.500
763,137.500,107.500
764,142.500,107.500
765,147.500,107.500
766,152.500,107.500
767,157.500,107.500
768,162.500,107.500
769,167.500,107.500
770,172.500,107.500
771,2.500,112.500
772,7.500,112.500
773,12.500,112.500
774,17.500,112.500
775,22.500,112.500
776,27.500,112.500
777,32.500,112.500
778,37.500,112.500
779,42.500,112.500
780,47.500,112.500
781,52.500,112.500
782,57.500,112.500
783,62.500,112.500
784,67.500,112.500
785,72.500,112.500
786,77.500,112.500
787,82.500,112.500
788,87.500,112.500
789,92.500,112.500
790,97.500,112.500
791,102.500,112.500
792,107.500,112.500
793,112.500,112.500
794,117.500,112.500
795,122.500,112.500
796,127.500,112.500
797,132.500,112.500
798,137.500,112.500
799,142.500,112.500
800,147.500,112.500
801,152.500,112.500
802,157.500,112.500
803,162.500,112.500
804,167.500,112.500
805,172.500,112.500
806,2.500,117.500
807,7.500,117.500
808,12.500,117.500
809,17.500,117.500
810,22.500,117.500
811,27.500,117.500
812,32.500,117.500
813,37.500,117.500
814,42.500,117.500
815,47.500,117.500
816,52.500,117.500
817,57.500,117.500
818,62.500,117.500
819,67.500,117.500
820,72.500,117.500
821,77.500,117.500
822,82.500,117.500
823,87.500,117.500
824,92.500,117.500
825,97.500,117.500
826,102.500,117.500
827,107.500,117.500
828,112.500,117.500
829,117.500,117.500
830,122.500,117.500
831,127.500,117.500
832,132.500,117.500
833,137.500,117.500
834,142.500,117.500
835,147.500,117.500
836,152.500,117.500
837,157.500,117.500
838,162.500,117.500
839,167.500,117.500
840,172.500,117.500
841,2.500,122.500
842,7.500,122.500
843,12.500,122.500
844,17.500,122.500
845,22.500,122.500
846,27.500,122.500
847,32.500,122.500
848,37.500,122.500
849,42.500,122.500
850,47.500,122.500
851,52.500,122.500
852,57.500,122.500
853,62.500,122.500
854,67.500,122.500
855,72.500,122.500
856,77.500,122.500
857,82.500,122.500
858,87.500,122.500
859,92.500,122.500
860,97.500,122.500
861,102.500,122.500
862,107.500,122.500
863,112.500,122.500
864,117.500,122.500
865,122.500,122.500
866,127.500,122.500
867,132.500,122.500
868,137.500,122.500
869,142.500,122.500
870,147.500,122.500
871,152.500,122.500
872,157.500,122.500
873,162.500,122.500
874,167.500,122.500
875,172.500,122.500
876,2.500,127.500
877,7.500,127.500
878,12.500,127.500
879,17.500,127.500
880,22.500,127.500
881,27.500,127.500
882,32.500,127.500
883,37.500,127.500
884,42.500,127.500
885,47.500,127.500
886,52.500,127.500
887,57.500,127.500
888,62.500,127.500
889,67.500,127.500
890,72.500,127.500
891,77.500,127.500
892,82.500,127.500
893,87.500,127.500
894,92.500,127.500
895,97.500,127.500
896,102.500,127.500
897,107.500,127.500
898,112.500,127.500
899,117.500,127.500
900,122.500,127.500
901,127.500,127.500
902,132.500,127.500
903,137.500,127.500
904,142.500,127.500
905,147.500,127.500
906,152.500,127.500
907,157.500,127.500
908,162.500,127.500
909,167.500,127.500
910,172.500,127.500
911,2.500,132.500
912,7.500,132.500
913,12.500,132.500
914,17.500,132.500
915,22.500,132.500
916,27.500,132.500
917,32.500,132.500
918,37.500,132.500
919,42.500,132.500
920,47.500,132.500
921,52.500,132.500
922,57.500,132.500
923,62.500,132.500
924,67.500,132.500
925,72.500,132.500
926,77.500,132.500
927,82.500,132.500
928,87.500,132.500
929,92.500,132.500
930,97.500,132.500
931,102.500,132.500
932,107.500,132.500
933,112.500,132.500
934,117.500,132.500
935,122.500,132.500
936,127.500,132.500
937,132.500,132.500
938,137.500,132.500
939,142.500,132.500
940,147.500,132.500
941,152.500,132.500
942,157.500,132.500
943,162.500,132.500
944,167.500,132.500
945,172.500,132.500
946,2.500,137.500
947,7.500,137.500
948,12.500,137.500
949,17.500,137.500
950,22.500,137.500
951,27.500,137.500
952,32.500,137.500
953,37.500,137.500
954,42.500,137.500
955,47.500,137.500
956,52.500,137.500
957,57.500,137.500
958,62.500,137.500
959,67.500,137.500
960,72.500,137.500
961,77.500,137.500
962,82.500,137.500
963,87.500,137.500
964,92.500,137.500
965,97.500,137.500
966,102.500,137.500
967,107.500,137.500
968,112.500,137.500
969,117.500,137.500
970,122.500,137.500
971,127.500,137.500
972,132.500,137.500
973,137.500,137.500
974,142.500,137.500
975,147.500,137.500
976,152.500,137.500
977,157.500,137.500
978,162.500,137.500
979,167.500,137.500
980,172.500,137.500
981,2.500,142.500
982,7.500,142.500
983,12.500,142.500
984,17.500,142.500
985,22.500,142.500
986,27.500,142.500
987,32.500,142.500
988,37.500,142.500
989,42.500,142.500
990,47.500,142.500
991,52.500,142.500
992,57.500,142.500
993,62.500,142.500
994,67.500,142.500
995,72.500,142.500
996,77.500,142.500
997,82.500,142.500
998,87.500,142.500
999,92.500,142.500
1000,97.500,142.500
1001,102.500,142.500
1002,107.500,142.500
1003,112.500,142.500
1004,117.500,142.500
1005,122.500,142.500
1006,127.500,142.500
1007,132.500,142.500
1008,137.500,142.500
1009,142.500,142.500
1010,147.500,142.500
1011,152.500,142.500
1012,157.500,142.500
1013,162.500,142.500
1014,167.500,142.500
1015,172.500,142.500
1016,2.500,147.500
1017,7.500,147.500
1018,12.500,147.500
1019,17.500,147.500
1020,22.500,147.500
1021,27.500,147.500
1022,32.500,147.500
1023,37.500,147.500
1024,42.500,147.500
1025,47.500,147.500
1026,52.500,147.500
1027,57.500,147.500
1028,62.500,147.500
1029,67.500,147.500
1030,72.500,147.500
1031,77.500,147.500
1032,82.500,147.500
1033,87.500,147.500
1034,92.500,147.500
1035,97.500,147.500
1036,102.500,147.500
1037,107.500,147.500
1038,112.500,147.500
1039,117.500,147.500
1040,122.500,147.500
1041,127.500,147.500
1042,132.500,147.500
1043,137.500,147.500
1044,142.500,147.500
1045,147.500,147.500
1046,152.500,147.500
1047,157.500,147.500
1048,162.500,147.500
1049,167.500,147.500
1050,172.500,147.500
1051,2.500,152.500
1052,7.500,152.500
1053,12.500,152.500
1054,17.500,152.500
1055,22.500,152.500
1056,27.500,152.500
1057,32.500,152.500
1058,37.500,152.500
1059,42.500,152.500
1060,47.500,152.500
1061,52.500,152.500
1062,57.500,152.500
1063,62.500,152.500
1064,67.500,152.500
1065,72.500,152.500
1066,77.500,152.500
1067,82.500,152.500
1068,87.500,152.500
1069,92.500,152.500
1070,97.500,152.500
1071,102.500,152.500
1072,107.500,152.500
1073,112.500,152.500
1074,117.500,152.500
1075,122.500,152.500
1076,127.500,152.500
1077,132.500,152.500
1078,137.500,152.500
1079,142.500,152.500
1080,147.500,152.500
1081,152.500,152.500
1082,157.500,152.500
1083,162.500,152.500
1084,167.500,152.500
1085,172.500,152.500
1086,2.500,157.500
1087,7.500,157.500
1088,12.500,157.500
1089,17.500,157.500
1090,22.500,157.500
1091,27.500,157.500
1092,32.500,157.500
1093,37.500,157.500
1094,42.500,157.500
1095,47.500,157.500
1096,52.500,157.500
1097,57.500,157.500
1098,62.500,157.500
1099,67.500,157.500
1100,72.500,157.500
1101,77.500,157.500
1102,82.500,157.500
1103,87.500,157.500
1104,92.500,157.500
1105,97.500,157.500
1106,102.500,157.500
1107,107.500,157.500
1108,112.500,157.500
1109,117.500,157.500
1110,122.500,157.500
1111,127.500,157.500
1112,132.500,157.500
1113,137.500,157.500
1114,142.500,157.500
1115,147.500,157.500
1116,152.500,157.500
1117,157.500,157.500
1118,162.500,157.500
1119,167.500,157.500
1120,172.500,157.500
1121,2.500,162.500
1122,7.500,162.500
1123,12.500,162.500
1124,17.500,162.500
1125,22.500,162.500
1126,27.500,162.500
1127,32.500,162.500
1128,37.500,162.500
1129,42.500,162.500
1130,47.500,162.500
1131,52.500,162.500
1132,57.500,162.500
1133,62.500,162.500
1134,67.500,162.500
1135,72.500,162.500
1136,77.500,162.500
1137,82.500,162.500
1138,87.500,162.500
1139,92.500,162.500
1140,97.500,162.500
1141,102.500,162.500
1142,107.500,162.500
1143,112.500,162.500
1144,117.500,162.500
1145,122.500,162.500
1146,127.500,162.500
1147,132.500,162.500
1148,137.500,162.500
1149,142.500,162.500
1150,147.500,162.500
1151,152.500,162.500
1152,157.500,162.500
1153,162.500,162.500
1154,167.500,162.500
1155,172.500,162.500
1156,2.500,167.500
1157,7.500,167.500
1158,12.500,167.500
1159,17.500,167.500
1160,22.500,167.500
1161,27.500,167.500
1162,32.500,167.500
1163,37.500,167.500
1164,42.500,167.500
1165,47.500,167.500
1166,52.500,167.500
1167,57.500,167.500
1168,62.500,167.500
1169,67.500,167.500
1170,72.500,167.500
1171,77.500,167.500
1172,82.500,167.500
1173,87.500,167.500
1174,92.500,167.500
1175,97.500,167.500
1176,102.500,167.500
1177,107.500,167.500
1178,112.500,167.500
1179,117.500,167.500
1180,122.500,167.500
1181,127.500,167.500
1182,132.500,167.500
1183,137.500,167.500
1184,142.500,167.500
1185,147.500,167.500
1186,152.500,167.500
1187,157.500,167.500
1188,162.500,167.500
1189,167.500,167.500
1190,172.500,167.500
1191,2.500,172.500
1192,7.500,172.500
1193,12.500,172.500
1194,17.500,172.500
1195,22.500,172.500
1196,27.500,172.500
1197,32.500,172.500
1198,37.500,172.500
1199,42.500,172.500
1200,47.500,172.500
1201,52.500,172.500
1202,57.500,172.500
1203,62.500,172.500
1204,67.500,172.500
1205,72.500,172.500
1206,77.500,172.500
1207,82.500,172.500
1208,87.500,172.500
1209,92.500,172.500
1210,97.500,172.500
1211,102.500,172.500
1212,107.500,172.500
1213,112.500,172.500
1214,117.500,172.500
1215,122.500,172.500
1216,127.500,172.500
1217,132.500,172.500
1218,137.500,172.500
1219,142.500,172.500
1220,147.500,172.500
1221,152.500,172.500
1222,157.500,172.500
1223,162.500,172.500
1224,167.500,172.500
1225,172.500,172.500
1226,2.500,177.500
1227,7.500,177.500
1228,12.500,177.500
1229,17.500,177.500
1230,22.500,177.500
1231,27.500,177.500
1232,32.500,177.500
1233,37.500,177.500
1234,42.500,177.500
1235,47.500,177.500
1236,52.500,177.500
1237,57.500,177.500
1238,62.500,177.500
1239,67.500,177.500
1240,72.500,177.500
1241,77.500,177.500
1242,82.500,177.500
1243,87.500,177.500
1244,92.500,177.500
1245,97.500,177.500
1246,102.500,177.500
1247,107.500,177.500
1248,112.500,177.500
1249,117.500,177.500
1250,122.500,177.500
1251,127.500,177.500
1252,132.500,177.500
1253,137.500,177.500
1254,142.500,177.500
1255,147.500,177.500
1256,152.500,177.500
1257,157.500,177.500
1258,162.500,177.500
1259,167.500,177.500
1260,172.500,177.500
1261,2.500,182.500
1262,7.500,182.500
1263,12.500,182.500
1264,17.500,182.500
1265,22.500,182.500
1266,27.500,182.500
1267,32.500,182.500
1268,37.500,182.500
1269,42.500,182.500
1270,47.500,182.500
1271,52.500,182.500
1272,57.500,182.500
1273,62.500,182.500
1274,67.500,182.500
1275,72.500,182.500
1276,77.500,182.500
1277,82.500,182.500
1278,87.500,182.500
1279,92.500,182.500
1280,97.500,182.500
1281,102.500,182.500
1282,107.500,182.500
1283,112.500,182.500
1284,117.500,182.500
1285,122.500,182.500
1286,127.500,182.500
1287,132.500,182.500
1288,137.500,182.500
1289,142.500,182.500
1290,147.500,182.500
1291,152.500,182.500
1292,157.500,182.500
1293,162.500,182.500
1294,167.500,182.500
1295,172.500,182.500
1296,2.500,187.500
1297,7.500,187.500
1298,12.500,187.500
1299,17.500,187.500
1300,22.500,187.500
1301,27.500,187.500
1302,32.500,187.500
1303,37.500,187.500
1304,42.500,187.500
1305,47.500,187.500
1306,52.500,187.500
1307,57.500,187.500
1308,62.500,187.500
1309,67.500,187.500
1310,72.500,187.500
1311,77.500,187.500
1312,82.500,187.500
1313,87.500,187.500
1314,92.500,187.500
1315,97.500,187.500
1316,102.500,187.500
1317,107.500,187.500
1318,112.500,187.500
1319,117.500,187.500
1320,122.500,187.500
1321,127.500,187.500
1322,132.500,187.500
1323,137.500,187.500
1324,142.500,187.500
1325,147.500,187.500
1326,152.500,187.500
1327,157.500,187.500
1328,162.500,187.500
1329,167.500,187.500
1330,172.500,187.500
1331,2.500,192.500
1332,7.500,192.500
1333,12.500,192.500
1334,17.500,192.500
1335,22.500,192.500
1336,27.500,192.500
1337,32.500,192.500
1338,37.500,192.500
1339,42.500,192.500
1340,47.500,192.500
1341,52.500,192.500
1342,57.500,192.500
1343,62.500,192.500
1344,67.500,192.500
1345,72.500,192.500
1346,77.500,192.500
1347,82.500,192.500
1348,87.500,192.500
1349,92.500,192.500
1350,97.500,192.500
1351,102.500,192.500
1352,107.500,192.500
1353,112.500,192.500
1354,117.500,192.500
1355,122.500,192.500
1356,127.500,192.500
1357,132.500,192.500
1358,137.500,192.500
1359,142.500,192.500
1360,147.500,192.500
1361,152.500,192.500
1362,157.500,192.500
