 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115,Mean116,Mean117,Mean118,Mean119,Mean120,Mean121,Mean122,Mean123,Mean124,Mean125,Mean126,Mean127,Mean128,Mean129,Mean130,Mean131,Mean132,Mean133,Mean134,Mean135,Mean136,Mean137,Mean138,Mean139,Mean140,Mean141,Mean142,Mean143,Mean144,Mean145,Mean146,Mean147,Mean148,Mean149,Mean150,Mean151,Mean152,Mean153,Mean154,Mean155,Mean156,Mean157,Mean158,Mean159,Mean160,Mean161,Mean162,Mean163,Mean164,Mean165,Mean166,Mean167,Mean168,Mean169,Mean170,Mean171,Mean172,Mean173,Mean174,Mean175,Mean176,Mean177,Mean178,Mean179,Mean180,Mean181,Mean182,Mean183,Mean184,Mean185,Mean186,Mean187,Mean188,Mean189,Mean190,Mean191,Mean192,Mean193,Mean194,Mean195,Mean196,Mean197,Mean198,Mean199,Mean200,Mean201,Mean202,Mean203,Mean204,Mean205,Mean206,Mean207,Mean208,Mean209,Mean210,Mean211,Mean212,Mean213,Mean214,Mean215,Mean216,Mean217,Mean218,Mean219,Mean220,Mean221,Mean222,Mean223,Mean224,Mean225,Mean226,Mean227,Mean228,Mean229,Mean230,Mean231,Mean232,Mean233,Mean234,Mean235,Mean236,Mean237,Mean238,Mean239,Mean240,Mean241,Mean242,Mean243,Mean244,Mean245,Mean246,Mean247,Mean248,Mean249,Mean250,Mean251,Mean252,Mean253,Mean254,Mean255,Mean256,Mean257,Mean258,Mean259,Mean260,Mean261,Mean262,Mean263,Mean264,Mean265,Mean266,Mean267,Mean268,Mean269,Mean270,Mean271,Mean272,Mean273,Mean274,Mean275,Mean276,Mean277,Mean278,Mean279,Mean280,Mean281,Mean282,Mean283,Mean284,Mean285,Mean286,Mean287,Mean288,Mean289,Mean290,Mean291,Mean292,Mean293,Mean294,Mean295,Mean296,Mean297,Mean298,Mean299,Mean300,Mean301,Mean302,Mean303,Mean304,Mean305,Mean306,Mean307,Mean308,Mean309,Mean310,Mean311,Mean312,Mean313,Mean314,Mean315,Mean316,Mean317,Mean318,Mean319,Mean320,Mean321,Mean322,Mean323,Mean324,Mean325,Mean326,Mean327,Mean328,Mean329,Mean330,Mean331,Mean332,Mean333,Mean334,Mean335,Mean336,Mean337,Mean338,Mean339,Mean340,Mean341,Mean342,Mean343,Mean344,Mean345,Mean346,Mean347,Mean348,Mean349,Mean350,Mean351,Mean352,Mean353,Mean354,Mean355,Mean356,Mean357,Mean358,Mean359,Mean360,Mean361,Mean362,Mean363,Mean364,Mean365,Mean366,Mean367,Mean368,Mean369,Mean370,Mean371,Mean372,Mean373,Mean374,Mean375,Mean376,Mean377,Mean378,Mean379,Mean380,Mean381,Mean382,Mean383,Mean384,Mean385,Mean386,Mean387,Mean388,Mean389,Mean390,Mean391,Mean392,Mean393,Mean394,Mean395,Mean396,Mean397,Mean398,Mean399,Mean400,Mean401,Mean402,Mean403,Mean404,Mean405,Mean406,Mean407,Mean408,Mean409,Mean410,Mean411,Mean412,Mean413,Mean414,Mean415,Mean416,Mean417,Mean418,Mean419,Mean420,Mean421,Mean422,Mean423,Mean424,Mean425,Mean426,Mean427,Mean428,Mean429,Mean430,Mean431,Mean432,Mean433,Mean434,Mean435,Mean436,Mean437,Mean438,Mean439,Mean440,Mean441,Mean442,Mean443,Mean444,Mean445,Mean446,Mean447,Mean448,Mean449,Mean450,Mean451,Mean452,Mean453,Mean454,Mean455,Mean456,Mean457,Mean458,Mean459,Mean460,Mean461,Mean462,Mean463,Mean464,Mean465,Mean466,Mean467,Mean468,Mean469,Mean470,Mean471,Mean472,Mean473,Mean474,Mean475,Mean476,Mean477,Mean478,Mean479,Mean480,Mean481,Mean482,Mean483,Mean484,Mean485,Mean486,Mean487,Mean488,Mean489,Mean490,Mean491,Mean492,Mean493,Mean494,Mean495,Mean496,Mean497,Mean498,Mean499,Mean500,Mean501,Mean502,Mean503,Mean504,Mean505,Mean506,Mean507,Mean508,Mean509,Mean510,Mean511,Mean512,Mean513,Mean514,Mean515,Mean516,Mean517,Mean518,Mean519,Mean520,Mean521,Mean522,Mean523,Mean524,Mean525,Mean526,Mean527,Mean528,Mean529,Mean530,Mean531,Mean532,Mean533,Mean534,Mean535,Mean536,Mean537,Mean538,Mean539,Mean540,Mean541,Mean542,Mean543,Mean544,Mean545,Mean546,Mean547,Mean548,Mean549,Mean550,Mean551,Mean552,Mean553,Mean554,Mean555,Mean556,Mean557,Mean558,Mean559,Mean560,Mean561,Mean562,Mean563,Mean564,Mean565,Mean566,Mean567,Mean568,Mean569,Mean570,Mean571,Mean572,Mean573,Mean574,Mean575,Mean576,Mean577,Mean578,Mean579,Mean580,Mean581,Mean582,Mean583,Mean584,Mean585,Mean586,Mean587,Mean588,Mean589,Mean590,Mean591,Mean592,Mean593,Mean594,Mean595,Mean596,Mean597,Mean598,Mean599,Mean600,Mean601,Mean602,Mean603,Mean604,Mean605,Mean606,Mean607,Mean608,Mean609,Mean610,Mean611,Mean612,Mean613,Mean614,Mean615,Mean616,Mean617,Mean618,Mean619,Mean620,Mean621,Mean622,Mean623,Mean624,Mean625,Mean626,Mean627,Mean628,Mean629,Mean630,Mean631,Mean632,Mean633,Mean634,Mean635,Mean636,Mean637,Mean638,Mean639,Mean640,Mean641,Mean642,Mean643,Mean644,Mean645,Mean646,Mean647,Mean648,Mean649,Mean650,Mean651,Mean652,Mean653,Mean654,Mean655,Mean656,Mean657,Mean658,Mean659,Mean660,Mean661,Mean662,Mean663,Mean664,Mean665,Mean666,Mean667,Mean668,Mean669,Mean670,Mean671,Mean672,Mean673,Mean674,Mean675,Mean676,Mean677,Mean678,Mean679,Mean680,Mean681,Mean682,Mean683,Mean684,Mean685,Mean686,Mean687,Mean688,Mean689,Mean690,Mean691,Mean692,Mean693,Mean694,Mean695,Mean696,Mean697,Mean698,Mean699,Mean700,Mean701,Mean702,Mean703,Mean704,Mean705,Mean706,Mean707,Mean708,Mean709,Mean710,Mean711,Mean712,Mean713,Mean714,Mean715,Mean716,Mean717,Mean718,Mean719,Mean720,Mean721,Mean722,Mean723,Mean724,Mean725,Mean726,Mean727,Mean728,Mean729,Mean730,Mean731,Mean732,Mean733,Mean734,Mean735,Mean736,Mean737,Mean738,Mean739,Mean740,Mean741,Mean742,Mean743,Mean744,Mean745,Mean746,Mean747,Mean748,Mean749,Mean750,Mean751,Mean752,Mean753,Mean754,Mean755,Mean756,Mean757,Mean758,Mean759,Mean760,Mean761,Mean762,Mean763,Mean764,Mean765,Mean766,Mean767,Mean768,Mean769,Mean770,Mean771,Mean772,Mean773,Mean774,Mean775,Mean776,Mean777,Mean778,Mean779,Mean780,Mean781,Mean782,Mean783,Mean784,Mean785,Mean786,Mean787,Mean788,Mean789,Mean790,Mean791,Mean792,Mean793,Mean794,Mean795,Mean796,Mean797,Mean798,Mean799,Mean800,Mean801,Mean802,Mean803,Mean804,Mean805,Mean806,Mean807,Mean808,Mean809,Mean810,Mean811,Mean812,Mean813,Mean814,Mean815,Mean816,Mean817,Mean818,Mean819,Mean820,Mean821,Mean822,Mean823,Mean824,Mean825,Mean826,Mean827,Mean828,Mean829,Mean830,Mean831,Mean832,Mean833,Mean834,Mean835,Mean836,Mean837,Mean838,Mean839,Mean840,Mean841,Mean842,Mean843,Mean844,Mean845,Mean846,Mean847,Mean848,Mean849,Mean850,Mean851,Mean852,Mean853,Mean854,Mean855,Mean856,Mean857,Mean858,Mean859,Mean860,Mean861,Mean862,Mean863,Mean864,Mean865,Mean866,Mean867,Mean868,Mean869,Mean870,Mean871,Mean872,Mean873,Mean874,Mean875,Mean876,Mean877,Mean878,Mean879,Mean880,Mean881,Mean882,Mean883,Mean884,Mean885,Mean886,Mean887,Mean888,Mean889,Mean890,Mean891,Mean892,Mean893,Mean894,Mean895,Mean896,Mean897,Mean898,Mean899,Mean900,Mean901,Mean902,Mean903,Mean904,Mean905,Mean906,Mean907,Mean908,Mean909,Mean910,Mean911,Mean912,Mean913,Mean914,Mean915,Mean916,Mean917,Mean918,Mean919,Mean920,Mean921,Mean922,Mean923,Mean924,Mean925,Mean926,Mean927,Mean928,Mean929,Mean930,Mean931,Mean932,Mean933,Mean934,Mean935,Mean936,Mean937,Mean938,Mean939,Mean940,Mean941,Mean942,Mean943,Mean944,Mean945,Mean946,Mean947,Mean948,Mean949,Mean950,Mean951,Mean952,Mean953,Mean954,Mean955,Mean956,Mean957,Mean958,Mean959,Mean960,Mean961,Mean962,Mean963,Mean964,Mean965,Mean966,Mean967,Mean968,Mean969,Mean970,Mean971,Mean972,Mean973,Mean974,Mean975,Mean976,Mean977,Mean978,Mean979,Mean980,Mean981,Mean982,Mean983,Mean984,Mean985,Mean986,Mean987,Mean988,Mean989,Mean990,Mean991,Mean992,Mean993,Mean994,Mean995,Mean996,Mean997,Mean998,Mean999,Mean1000,Mean1001,Mean1002,Mean1003,Mean1004,Mean1005,Mean1006,Mean1007,Mean1008,Mean1009,Mean1010,Mean1011,Mean1012,Mean1013,Mean1014,Mean1015,Mean1016,Mean1017,Mean1018,Mean1019,Mean1020,Mean1021,Mean1022,Mean1023,Mean1024,Mean1025,Mean1026,Mean1027,Mean1028,Mean1029,Mean1030,Mean1031,Mean1032,Mean1033,Mean1034,Mean1035,Mean1036,Mean1037,Mean1038,Mean1039,Mean1040,Mean1041,Mean1042,Mean1043,Mean1044,Mean1045,Mean1046,Mean1047,Mean1048,Mean1049,Mean1050,Mean1051,Mean1052,Mean1053,Mean1054,Mean1055,Mean1056,Mean1057,Mean1058,Mean1059,Mean1060,Mean1061,Mean1062,Mean1063,Mean1064,Mean1065,Mean1066,Mean1067,Mean1068,Mean1069,Mean1070,Mean1071,Mean1072,Mean1073,Mean1074,Mean1075,Mean1076,Mean1077,Mean1078,Mean1079,Mean1080,Mean1081,Mean1082,Mean1083,Mean1084,Mean1085,Mean1086,Mean1087,Mean1088,Mean1089,Mean1090,Mean1091,Mean1092,Mean1093,Mean1094,Mean1095,Mean1096,Mean1097,Mean1098,Mean1099,Mean1100,Mean1101,Mean1102,Mean1103,Mean1104,Mean1105,Mean1106,Mean1107,Mean1108,Mean1109,Mean1110,Mean1111,Mean1112,Mean1113,Mean1114,Mean1115,Mean1116,Mean1117,Mean1118,Mean1119,Mean1120,Mean1121,Mean1122,Mean1123,Mean1124,Mean1125,Mean1126,Mean1127,Mean1128,Mean1129,Mean1130,Mean1131,Mean1132,Mean1133,Mean1134,Mean1135,Mean1136,Mean1137,Mean1138,Mean1139,Mean1140,Mean1141,Mean1142,Mean1143,Mean1144,Mean1145,Mean1146,Mean1147,Mean1148,Mean1149,Mean1150
1,7.480,8.520,8.920,6.480,6.560,6.600,7.400,7.560,8.080,7.360,7.640,7.000,7.040,6.800,6.280,6.160,6.680,6.440,6.320,6.480,5.960,6.080,5.900,8.440,8.480,8.240,7.120,6.800,7.080,7.400,8.040,7.720,7.080,7.200,7.000,7.720,8.000,6.800,7.400,8.640,7.320,7.080,6.800,6.440,6.280,6.000,8.120,8.480,8.960,8.400,7.560,7.920,7.120,7.600,8.720,7.360,7.000,7.080,7.480,7.280,8.400,7.920,7.160,7.440,10.680,7.920,6.840,6.720,6.200,7.120,7.920,9.960,9.200,8.760,8.560,7.920,7.520,7.760,8.000,7.840,7.040,7.560,8.760,8.120,8.120,7.480,7.600,9.400,8.080,6.960,6.880,6.400,6.880,6.760,6.960,7.720,8.440,8.880,9.440,9.640,7.840,7.560,7.360,7.440,7.240,7.560,7.480,7.720,7.720,8.200,9.560,9.080,7.840,7.040,6.400,6.560,6.720,7.080,7.160,7.560,7.840,8.840,8.400,7.760,8.040,7.480,7.520,8.000,7.680,7.800,8.040,7.800,7.920,7.760,7.480,7.280,7.240,7.200,6.720,6.960,6.720,7.680,8.440,8.240,8.040,8.720,8.520,7.760,7.720,8.560,9.160,8.440,8.320,9.320,9.360,8.160,8.040,8.240,9.000,7.320,7.100,6.920,6.720,6.720,7.320,8.080,7.880,7.640,8.560,8.920,8.200,8.680,9.000,8.880,8.280,8.440,9.360,9.600,8.440,7.920,8.440,9.760,8.960,9.600,7.240,7.000,7.040,8.080,8.160,8.320,8.000,7.800,7.840,7.640,9.480,10.520,8.200,8.880,8.120,8.880,8.320,8.280,8.200,8.160,8.120,8.040,7.200,7.280,6.800,7.200,10.000,9.480,9.040,8.480,8.320,9.200,7.840,8.000,7.960,8.600,9.360,8.240,8.640,8.560,8.720,8.440,7.920,8.440,8.360,7.900,7.240,6.920,7.040,8.360,8.400,7.960,8.440,8.520,8.360,7.920,7.920,8.160,8.440,8.480,8.440,8.120,9.160,8.760,8.720,11.520,9.000,8.560,8.400,7.200,7.120,7.760,8.160,8.040,7.880,8.400,7.880,8.280,8.760,8.320,8.280,8.080,8.720,9.040,8.400,9.360,8.520,8.880,9.440,9.000,8.560,8.400,7.480,6.960,7.760,8.400,8.320,7.960,7.640,7.720,8.080,8.800,8.920,8.000,8.840,8.960,9.080,9.120,9.200,9.880,9.120,9.480,8.760,8.480,8.200,7.360,7.520,7.360,7.760,8.400,8.280,7.760,7.960,7.560,7.760,8.240,8.240,8.160,8.880,9.360,9.440,9.320,9.440,11.280,11.320,8.720,8.880,9.400,7.640,7.240,8.000,7.680,8.120,8.160,7.840,7.560,7.840,8.040,8.720,8.520,8.280,8.520,9.200,10.000,10.240,9.680,9.760,9.640,9.160,9.480,12.300,7.560,7.800,7.640,8.120,7.920,8.600,8.880,8.040,7.680,8.080,8.120,8.520,8.720,9.000,8.920,9.200,9.600,9.800,9.720,10.200,10.600,10.480,9.400,7.640,7.400,7.560,7.840,7.960,8.280,7.960,8.280,8.760,9.880,8.080,8.560,8.600,8.440,8.960,8.680,9.160,10.520,9.520,10.800,11.400,10.080,9.800,7.840,7.840,7.720,7.760,8.040,7.960,7.760,8.040,9.520,8.600,8.520,8.200,7.920,8.160,8.720,9.120,10.440,9.920,9.440,9.960,9.880,9.320,9.200,7.640,7.680,7.360,7.000,8.240,7.800,7.920,8.080,8.320,8.560,8.160,8.400,8.600,8.280,8.440,9.440,11.560,9.800,9.120,9.440,11.000,8.920,10.000,7.760,7.800,7.400,7.040,7.200,8.120,8.640,8.320,7.920,8.080,7.720,8.720,8.920,8.760,8.160,9.040,9.200,8.840,9.600,9.240,9.720,9.400,9.500,8.440,7.800,6.920,6.920,7.280,7.200,7.800,8.000,8.080,7.880,7.760,8.080,8.160,8.000,9.080,9.160,9.320,9.040,9.160,9.680,9.600,9.360,9.000,7.680,7.520,7.000,6.960,7.000,7.240,7.680,8.440,8.320,8.320,8.080,8.040,7.800,7.560,8.480,8.280,8.760,9.640,8.960,9.520,10.360,9.320,9.000,7.600,7.480,6.880,7.040,7.600,7.400,8.640,9.280,8.360,7.880,7.840,7.880,8.080,7.200,7.360,7.840,8.480,10.840,9.960,8.920,9.480,9.600,9.100,7.720,7.360,7.240,7.040,7.080,7.240,7.960,7.960,8.000,7.720,7.880,8.080,8.360,7.400,7.480,8.280,8.360,8.560,9.040,8.760,8.760,10.360,12.600,7.640,7.400,7.200,7.320,7.040,7.040,7.240,7.920,8.280,7.760,7.600,7.720,7.760,7.120,7.480,9.200,10.320,8.080,8.000,9.040,9.600,9.320,9.500,7.640,7.200,7.040,7.080,7.400,7.120,7.920,8.040,7.400,8.080,7.760,7.640,7.760,7.800,8.160,8.600,9.280,8.640,8.200,8.240,8.760,8.760,8.900,7.520,7.360,6.760,7.000,6.960,7.560,7.880,8.200,8.080,8.000,8.480,7.960,7.520,7.840,8.040,8.240,8.240,8.080,8.160,8.240,8.320,8.880,8.300,7.640,7.120,6.880,7.080,6.960,7.240,7.800,7.880,8.000,8.160,8.520,8.640,7.480,7.800,7.600,8.200,8.040,8.560,7.920,7.880,10.400,8.640,8.500,7.040,6.960,6.840,6.360,6.720,6.920,7.440,7.840,8.000,8.160,7.960,8.720,8.040,7.280,7.720,7.680,7.720,7.760,7.880,7.840,9.000,9.240,9.100,7.120,6.960,6.760,6.520,7.040,6.880,7.480,7.600,8.000,8.080,7.880,7.760,8.080,7.560,7.480,7.360,7.760,8.400,8.280,8.280,8.920,8.400,8.300,7.200,7.120,6.800,6.920,7.040,7.400,7.520,7.480,7.560,8.080,8.240,7.920,7.960,8.160,7.480,7.880,7.720,7.880,7.880,8.320,8.960,8.640,8.800,7.440,7.200,6.760,6.960,7.840,7.360,7.680,7.840,7.720,8.720,8.760,7.520,7.360,7.400,7.800,8.400,7.400,7.640,7.920,8.160,9.000,8.880,8.800,6.920,6.880,6.760,6.760,6.760,7.320,8.160,7.640,7.840,8.160,7.480,7.640,7.720,7.880,7.320,7.120,7.560,7.880,7.880,8.360,8.680,8.960,8.900,7.560,6.480,6.480,7.040,8.760,7.360,7.680,7.120,7.120,7.440,7.120,7.240,7.680,7.840,7.480,7.200,7.560,8.400,8.080,8.720,8.680,9.120,8.900,7.240,6.520,6.880,7.560,8.160,7.440,8.000,8.520,7.040,7.320,7.280,7.200,7.080,7.560,7.600,7.520,7.520,7.840,10.000,9.560,8.160,8.320,8.800,7.520,6.880,7.240,7.720,7.440,7.120,7.080,7.440,7.040,7.000,7.400,7.160,7.760,7.680,7.960,7.600,8.200,8.160,9.680,9.640,8.040,7.880,8.400,7.800,7.080,6.840,7.280,7.240,7.000,6.760,6.880,7.040,7.440,7.280,7.200,7.240,7.920,9.040,7.520,8.160,8.080,8.160,10.640,10.240,8.560,8.600,7.800,7.160,7.200,6.720,7.040,7.160,7.160,7.000,7.160,7.640,7.600,7.760,7.080,6.960,7.040,6.880,7.080,7.840,9.320,10.600,10.320,8.680,8.100,8.040,7.160,6.600,6.680,6.920,7.000,7.880,7.800,7.240,7.640,7.080,7.160,6.960,7.000,6.840,7.000,7.120,7.520,7.960,9.840,9.480,8.520,8.100,7.520,7.600,7.800,7.360,6.840,6.960,8.600,9.240,7.400,7.280,6.920,7.000,6.960,7.440,7.120,7.120,6.960,7.080,7.960,8.080,7.960,7.680,9.400,8.200,7.960,8.520,7.240,7.080,6.920,7.640,7.320,7.680,7.160,7.160,8.760,7.000,6.800,7.120,7.320,7.840,7.840,8.000,8.960,7.920,7.720,7.400,7.880,7.400,7.280,7.640,7.520,7.080,7.040,7.120,7.000,7.160,7.200,7.080,6.880,6.920,7.040,7.600,7.560,8.080,7.680,8.080,8.640,7.520,7.700,7.760,7.400,7.280,7.720,7.560,6.960,7.080,7.120,6.960,7.200,7.600,7.680,7.960,7.400,7.080,7.040,7.320,8.080,8.560,8.000,9.160,7.480,7.200,7.920,7.480,7.320,7.840,7.560,7.560,7.480,7.400,7.280,7.080,7.080,6.920,7.320,7.440,6.680,7.600,7.640,7.960,8.160,7.760,8.040,7.320,7.600,8.080,7.040,7.200,7.680,7.360,7.440,7.480,7.640,7.560,7.120,7.040,7.120,7.080,7.080,7.440,7.800,7.600,7.720,7.760,8.560,8.400,7.800,7.500,8.440,7.480,8.160,7.240,7.320,7.200,9.520,7.320,7.880,7.200,7.240,8.000,7.680,7.520,7.200,7.640,7.240,7.640,7.720,7.320,7.320,7.200,6.700,7.520,7.200,7.280,7.560,6.680,7.200,7.560,7.240,8.280,7.840,8.600,7.760,7.720,7.680,7.800,7.240,7.640,7.880,8.240,7.560,7.000,8.280,7.200,7.720,7.520,7.360,7.280,6.920,7.080,7.720,7.080,6.960,7.280,7.440,8.800,8.800,7.960,7.880,8.320,7.760,7.560,8.600,7.000,6.840,7.280,7.300,8.280,8.120,8.520,7.480,7.160,6.880,6.960,7.560,7.080,6.920,7.680,8.240,8.400,8.560,8.600,8.280,7.520,8.840,7.160,7.440,7.080,7.160,6.600,8.200,8.800,8.000,8.600,7.600,7.000,7.800,7.800,7.000,7.200,8.000,8.800,8.400,8.200,9.400,9.600,7.400,7.600,7.200,8.000,7.600,7.000,6.000
