 ,X,Y
127,57.500,27.500
128,62.500,27.500
129,67.500,27.500
130,72.500,27.500
131,77.500,27.500
132,82.500,27.500
133,87.500,27.500
134,92.500,27.500
135,97.500,27.500
136,102.500,27.500
137,107.500,27.500
138,111.000,27.500
139,2.500,32.500
140,7.500,32.500
141,12.500,32.500
142,17.500,32.500
143,22.500,32.500
144,27.500,32.500
145,32.500,32.500
146,37.500,32.500
147,42.500,32.500
148,47.500,32.500
149,52.500,32.500
150,57.500,32.500
151,62.500,32.500
152,67.500,32.500
153,72.500,32.500
154,77.500,32.500
155,82.500,32.500
156,87.500,32.500
157,92.500,32.500
158,97.500,32.500
159,102.500,32.500
160,107.500,32.500
161,111.000,32.500
162,2.500,37.500
163,7.500,37.500
164,12.500,37.500
165,17.500,37.500
166,22.500,37.500
167,27.500,37.500
168,32.500,37.500
169,37.500,37.500
170,42.500,37.500
171,47.500,37.500
172,52.500,37.500
173,57.500,37.500
174,62.500,37.500
175,67.500,37.500
176,72.500,37.500
177,77.500,37.500
178,82.500,37.500
179,87.500,37.500
180,92.500,37.500
181,97.500,37.500
182,102.500,37.500
183,107.500,37.500
184,111.000,37.500
185,2.500,42.500
186,7.500,42.500
187,12.500,42.500
188,17.500,42.500
189,22.500,42.500
190,27.500,42.500
191,32.500,42.500
192,37.500,42.500
193,42.500,42.500
194,47.500,42.500
195,52.500,42.500
196,57.500,42.500
197,62.500,42.500
198,67.500,42.500
199,72.500,42.500
200,77.500,42.500
201,82.500,42.500
202,87.500,42.500
203,92.500,42.500
204,97.500,42.500
205,102.500,42.500
206,107.500,42.500
207,111.000,42.500
208,2.500,47.500
209,7.500,47.500
210,12.500,47.500
211,17.500,47.500
212,22.500,47.500
213,27.500,47.500
214,32.500,47.500
215,37.500,47.500
216,42.500,47.500
217,47.500,47.500
218,52.500,47.500
219,57.500,47.500
220,62.500,47.500
221,67.500,47.500
222,72.500,47.500
223,77.500,47.500
224,82.500,47.500
225,87.500,47.500
226,92.500,47.500
227,97.500,47.500
228,102.500,47.500
229,107.500,47.500
230,111.000,47.500
231,2.500,52.500
232,7.500,52.500
233,12.500,52.500
234,17.500,52.500
235,22.500,52.500
236,27.500,52.500
237,32.500,52.500
238,37.500,52.500
239,42.500,52.500
240,47.500,52.500
241,52.500,52.500
242,57.500,52.500
243,62.500,52.500
244,67.500,52.500
245,72.500,52.500
246,77.500,52.500
247,82.500,52.500
248,87.500,52.500
249,92.500,52.500
250,97.500,52.500
251,102.500,52.500
252,107.500,52.500
253,111.000,52.500
254,2.500,57.500
255,7.500,57.500
256,12.500,57.500
257,17.500,57.500
258,22.500,57.500
259,27.500,57.500
260,32.500,57.500
261,37.500,57.500
262,42.500,57.500
263,47.500,57.500
264,52.500,57.500
265,57.500,57.500
266,62.500,57.500
267,67.500,57.500
268,72.500,57.500
269,77.500,57.500
270,82.500,57.500
271,87.500,57.500
272,92.500,57.500
273,97.500,57.500
274,102.500,57.500
275,107.500,57.500
276,111.000,57.500
277,2.500,62.500
278,7.500,62.500
279,12.500,62.500
280,17.500,62.500
281,22.500,62.500
282,27.500,62.500
283,32.500,62.500
284,37.500,62.500
285,42.500,62.500
286,47.500,62.500
287,52.500,62.500
288,57.500,62.500
289,62.500,62.500
290,67.500,62.500
291,72.500,62.500
292,77.500,62.500
293,82.500,62.500
294,87.500,62.500
295,92.500,62.500
296,97.500,62.500
297,102.500,62.500
298,107.500,62.500
299,111.000,62.500
300,2.500,67.500
301,7.500,67.500
302,12.500,67.500
303,17.500,67.500
304,22.500,67.500
305,27.500,67.500
306,32.500,67.500
307,37.500,67.500
308,42.500,67.500
309,47.500,67.500
310,52.500,67.500
311,57.500,67.500
312,62.500,67.500
313,67.500,67.500
314,72.500,67.500
315,77.500,67.500
316,82.500,67.500
317,87.500,67.500
318,92.500,67.500
319,97.500,67.500
320,102.500,67.500
321,107.500,67.500
322,111.000,67.500
323,2.500,72.500
324,7.500,72.500
325,12.500,72.500
326,17.500,72.500
327,22.500,72.500
328,27.500,72.500
329,32.500,72.500
330,37.500,72.500
331,42.500,72.500
332,47.500,72.500
333,52.500,72.500
334,57.500,72.500
335,62.500,72.500
336,67.500,72.500
337,72.500,72.500
338,77.500,72.500
339,82.500,72.500
340,87.500,72.500
341,92.500,72.500
342,97.500,72.500
343,102.500,72.500
344,107.500,72.500
345,111.000,72.500
346,2.500,77.500
347,7.500,77.500
348,12.500,77.500
349,17.500,77.500
350,22.500,77.500
351,27.500,77.500
352,32.500,77.500
353,37.500,77.500
354,42.500,77.500
355,47.500,77.500
356,52.500,77.500
357,57.500,77.500
358,62.500,77.500
359,67.500,77.500
360,72.500,77.500
361,77.500,77.500
362,82.500,77.500
363,87.500,77.500
364,92.500,77.500
365,97.500,77.500
366,102.500,77.500
367,107.500,77.500
368,111.000,77.500
369,2.500,82.500
370,7.500,82.500
371,12.500,82.500
372,17.500,82.500
373,22.500,82.500
374,27.500,82.500
375,32.500,82.500
376,37.500,82.500
377,42.500,82.500
378,47.500,82.500
379,52.500,82.500
380,57.500,82.500
381,62.500,82.500
382,67.500,82.500
383,72.500,82.500
384,77.500,82.500
385,82.500,82.500
386,87.500,82.500
387,92.500,82.500
388,97.500,82.500
389,102.500,82.500
390,107.500,82.500
391,111.000,82.500
392,2.500,87.500
393,7.500,87.500
394,12.500,87.500
395,17.500,87.500
396,22.500,87.500
397,27.500,87.500
398,32.500,87.500
399,37.500,87.500
400,42.500,87.500
401,47.500,87.500
402,52.500,87.500
403,57.500,87.500
404,62.500,87.500
405,67.500,87.500
406,72.500,87.500
407,77.500,87.500
408,82.500,87.500
409,87.500,87.500
410,92.500,87.500
411,97.500,87.500
412,102.500,87.500
413,107.500,87.500
414,111.000,87.500
415,2.500,92.500
416,7.500,92.500
417,12.500,92.500
418,17.500,92.500
419,22.500,92.500
420,27.500,92.500
421,32.500,92.500
422,37.500,92.500
423,42.500,92.500
424,47.500,92.500
425,52.500,92.500
426,57.500,92.500
427,62.500,92.500
428,67.500,92.500
429,72.500,92.500
430,77.500,92.500
431,82.500,92.500
432,87.500,92.500
433,92.500,92.500
434,97.500,92.500
435,102.500,92.500
436,107.500,92.500
437,111.000,92.500
438,2.500,97.500
439,7.500,97.500
440,12.500,97.500
441,17.500,97.500
442,22.500,97.500
443,27.500,97.500
444,32.500,97.500
445,37.500,97.500
446,42.500,97.500
447,47.500,97.500
448,52.500,97.500
449,57.500,97.500
450,62.500,97.500
451,67.500,97.500
452,72.500,97.500
453,77.500,97.500
454,82.500,97.500
455,87.500,97.500
456,92.500,97.500
457,97.500,97.500
458,102.500,97.500
459,107.500,97.500
460,111.000,97.500
461,2.500,102.500
462,7.500,102.500
463,12.500,102.500
464,17.500,102.500
465,22.500,102.500
466,27.500,102.500
467,32.500,102.500
468,37.500,102.500
469,42.500,102.500
470,47.500,102.500
471,52.500,102.500
472,57.500,102.500
473,62.500,102.500
474,67.500,102.500
475,72.500,102.500
476,77.500,102.500
477,82.500,102.500
478,87.500,102.500
479,92.500,102.500
480,97.500,102.500
481,102.500,102.500
482,107.500,102.500
483,111.000,102.500
484,2.500,107.500
485,7.500,107.500
486,12.500,107.500
487,17.500,107.500
488,22.500,107.500
489,27.500,107.500
490,32.500,107.500
491,37.500,107.500
492,42.500,107.500
493,47.500,107.500
494,52.500,107.500
495,57.500,107.500
496,62.500,107.500
497,67.500,107.500
498,72.500,107.500
499,77.500,107.500
500,82.500,107.500
501,87.500,107.500
502,92.500,107.500
503,97.500,107.500
504,102.500,107.500
505,107.500,107.500
506,111.000,107.500
507,2.500,112.500
508,7.500,112.500
509,12.500,112.500
510,17.500,112.500
511,22.500,112.500
512,27.500,112.500
513,32.500,112.500
514,37.500,112.500
515,42.500,112.500
516,47.500,112.500
517,52.500,112.500
518,57.500,112.500
519,62.500,112.500
520,67.500,112.500
521,72.500,112.500
522,77.500,112.500
523,82.500,112.500
524,87.500,112.500
525,92.500,112.500
526,97.500,112.500
527,102.500,112.500
528,107.500,112.500
529,111.000,112.500
530,2.500,117.500
531,7.500,117.500
532,12.500,117.500
533,17.500,117.500
534,22.500,117.500
535,27.500,117.500
536,32.500,117.500
537,37.500,117.500
538,42.500,117.500
539,47.500,117.500
540,52.500,117.500
541,57.500,117.500
542,62.500,117.500
543,67.500,117.500
544,72.500,117.500
545,77.500,117.500
546,82.500,117.500
547,87.500,117.500
548,92.500,117.500
549,97.500,117.500
550,102.500,117.500
551,107.500,117.500
552,111.000,117.500
553,2.500,122.500
554,7.500,122.500
555,12.500,122.500
556,17.500,122.500
557,22.500,122.500
558,27.500,122.500
559,32.500,122.500
560,37.500,122.500
561,42.500,122.500
562,47.500,122.500
563,52.500,122.500
564,57.500,122.500
565,62.500,122.500
566,67.500,122.500
567,72.500,122.500
568,77.500,122.500
569,82.500,122.500
570,87.500,122.500
571,92.500,122.500
572,97.500,122.500
573,102.500,122.500
574,107.500,122.500
575,111.000,122.500
576,2.500,127.500
577,7.500,127.500
578,12.500,127.500
579,17.500,127.500
580,22.500,127.500
581,27.500,127.500
582,32.500,127.500
583,37.500,127.500
584,42.500,127.500
585,47.500,127.500
586,52.500,127.500
587,57.500,127.500
588,62.500,127.500
589,67.500,127.500
590,72.500,127.500
591,77.500,127.500
592,82.500,127.500
593,87.500,127.500
594,92.500,127.500
595,97.500,127.500
596,102.500,127.500
597,107.500,127.500
598,111.000,127.500
599,2.500,132.500
600,7.500,132.500
601,12.500,132.500
602,17.500,132.500
603,22.500,132.500
604,27.500,132.500
605,32.500,132.500
606,37.500,132.500
607,42.500,132.500
608,47.500,132.500
609,52.500,132.500
610,57.500,132.500
611,62.500,132.500
612,67.500,132.500
613,72.500,132.500
614,77.500,132.500
615,82.500,132.500
616,87.500,132.500
617,92.500,132.500
618,97.500,132.500
619,102.500,132.500
620,107.500,132.500
621,111.000,132.500
622,2.500,137.500
623,7.500,137.500
624,12.500,137.500
625,17.500,137.500
626,22.500,137.500
627,27.500,137.500
628,32.500,137.500
629,37.500,137.500
630,42.500,137.500
631,47.500,137.500
632,52.500,137.500
633,57.500,137.500
634,62.500,137.500
635,67.500,137.500
636,72.500,137.500
637,77.500,137.500
638,82.500,137.500
639,87.500,137.500
640,92.500,137.500
641,97.500,137.500
642,102.500,137.500
643,107.500,137.500
644,111.000,137.500
645,2.500,142.500
646,7.500,142.500
647,12.500,142.500
648,17.500,142.500
649,22.500,142.500
650,27.500,142.500
651,32.500,142.500
652,37.500,142.500
653,42.500,142.500
654,47.500,142.500
655,52.500,142.500
656,57.500,142.500
657,62.500,142.500
658,67.500,142.500
659,72.500,142.500
660,77.500,142.500
661,82.500,142.500
662,87.500,142.500
663,92.500,142.500
664,97.500,142.500
665,102.500,142.500
666,107.500,142.500
667,111.000,142.500
668,2.500,147.500
669,7.500,147.500
670,12.500,147.500
671,17.500,147.500
672,22.500,147.500
673,27.500,147.500
674,32.500,147.500
675,37.500,147.500
676,42.500,147.500
677,47.500,147.500
678,52.500,147.500
679,57.500,147.500
680,62.500,147.500
681,67.500,147.500
682,72.500,147.500
683,77.500,147.500
684,82.500,147.500
685,87.500,147.500
686,92.500,147.500
687,97.500,147.500
688,102.500,147.500
689,107.500,147.500
690,111.000,147.500
691,2.500,152.500
692,7.500,152.500
693,12.500,152.500
694,17.500,152.500
695,22.500,152.500
696,27.500,152.500
697,32.500,152.500
698,37.500,152.500
699,42.500,152.500
700,47.500,152.500
701,52.500,152.500
702,57.500,152.500
703,62.500,152.500
704,67.500,152.500
705,72.500,152.500
706,77.500,152.500
707,82.500,152.500
708,87.500,152.500
709,92.500,152.500
710,97.500,152.500
711,102.500,152.500
712,107.500,152.500
713,111.000,152.500
714,2.500,157.500
715,7.500,157.500
716,12.500,157.500
717,17.500,157.500
718,22.500,157.500
719,27.500,157.500
720,32.500,157.500
721,37.500,157.500
722,42.500,157.500
723,47.500,157.500
724,52.500,157.500
725,57.500,157.500
726,62.500,157.500
727,67.500,157.500
728,72.500,157.500
729,77.500,157.500
730,82.500,157.500
731,87.500,157.500
732,92.500,157.500
733,97.500,157.500
734,102.500,157.500
735,107.500,157.500
736,111.000,157.500
737,2.500,162.500
738,7.500,162.500
739,12.500,162.500
740,17.500,162.500
741,22.500,162.500
742,27.500,162.500
743,32.500,162.500
744,37.500,162.500
745,42.500,162.500
746,47.500,162.500
747,52.500,162.500
748,57.500,162.500
749,62.500,162.500
750,67.500,162.500
751,72.500,162.500
752,77.500,162.500
753,82.500,162.500
754,87.500,162.500
755,92.500,162.500
756,97.500,162.500
757,102.500,162.500
758,107.500,162.500
759,111.000,162.500
760,2.500,167.500
761,7.500,167.500
762,12.500,167.500
763,17.500,167.500
764,22.500,167.500
765,27.500,167.500
766,32.500,167.500
767,37.500,167.500
768,42.500,167.500
769,47.500,167.500
770,52.500,167.500
771,57.500,167.500
772,62.500,167.500
773,67.500,167.500
774,72.500,167.500
775,77.500,167.500
776,82.500,167.500
777,87.500,167.500
778,92.500,167.500
779,97.500,167.500
780,102.500,167.500
781,107.500,167.500
782,111.000,167.500
783,2.500,172.500
784,7.500,172.500
785,12.500,172.500
786,17.500,172.500
787,22.500,172.500
788,27.500,172.500
789,32.500,172.500
790,37.500,172.500
791,42.500,172.500
792,47.500,172.500
793,52.500,172.500
794,57.500,172.500
795,62.500,172.500
796,67.500,172.500
797,72.500,172.500
798,77.500,172.500
799,82.500,172.500
800,87.500,172.500
801,92.500,172.500
802,97.500,172.500
803,102.500,172.500
804,107.500,172.500
805,111.000,172.500
806,2.500,177.500
807,7.500,177.500
808,12.500,177.500
809,17.500,177.500
810,22.500,177.500
811,27.500,177.500
812,32.500,177.500
813,37.500,177.500
814,42.500,177.500
815,47.500,177.500
816,52.500,177.500
817,57.500,177.500
818,62.500,177.500
819,67.500,177.500
820,72.500,177.500
821,77.500,177.500
822,82.500,177.500
823,87.500,177.500
824,92.500,177.500
825,97.500,177.500
826,102.500,177.500
827,107.500,177.500
828,111.000,177.500
829,2.500,182.500
830,7.500,182.500
831,12.500,182.500
832,17.500,182.500
833,22.500,182.500
834,27.500,182.500
835,32.500,182.500
836,37.500,182.500
837,42.500,182.500
838,47.500,182.500
839,52.500,182.500
840,57.500,182.500
841,62.500,182.500
842,67.500,182.500
843,72.500,182.500
844,77.500,182.500
845,82.500,182.500
846,87.500,182.500
847,92.500,182.500
848,97.500,182.500
849,102.500,182.500
850,107.500,182.500
851,111.000,182.500
852,2.500,187.500
853,7.500,187.500
854,12.500,187.500
855,17.500,187.500
856,22.500,187.500
857,27.500,187.500
858,32.500,187.500
859,37.500,187.500
860,42.500,187.500
861,47.500,187.500
862,52.500,187.500
863,57.500,187.500
864,62.500,187.500
865,67.500,187.500
866,72.500,187.500
867,77.500,187.500
868,82.500,187.500
869,87.500,187.500
870,92.500,187.500
871,97.500,187.500
872,102.500,187.500
873,107.500,187.500
874,111.000,187.500
875,2.500,192.500
876,7.500,192.500
877,12.500,192.500
878,17.500,192.500
879,22.500,192.500
880,27.500,192.500
881,32.500,192.500
882,37.500,192.500
883,42.500,192.500
884,47.500,192.500
885,52.500,192.500
886,57.500,192.500
887,62.500,192.500
888,67.500,192.500
889,72.500,192.500
890,77.500,192.500
891,82.500,192.500
892,87.500,192.500
893,92.500,192.500
894,97.500,192.500
895,102.500,192.500
896,107.500,192.500
897,111.000,192.500
898,2.500,197.500
899,7.500,197.500
900,12.500,197.500
901,17.500,197.500
902,22.500,197.500
903,27.500,197.500
904,32.500,197.500
905,37.500,197.500
906,42.500,197.500
907,47.500,197.500
908,52.500,197.500
909,57.500,197.500
910,62.500,197.500
911,67.500,197.500
912,72.500,197.500
913,77.500,197.500
914,82.500,197.500
915,87.500,197.500
916,92.500,197.500
917,97.500,197.500
918,102.500,197.500
919,107.500,197.500
920,111.000,197.500
921,2.500,202.500
922,7.500,202.500
923,12.500,202.500
924,17.500,202.500
925,22.500,202.500
926,27.500,202.500
927,32.500,202.500
928,37.500,202.500
929,42.500,202.500
930,47.500,202.500
931,52.500,202.500
932,57.500,202.500
933,62.500,202.500
934,67.500,202.500
935,72.500,202.500
936,77.500,202.500
937,82.500,202.500
938,87.500,202.500
939,92.500,202.500
940,97.500,202.500
941,102.500,202.500
942,107.500,202.500
943,111.000,202.500
944,2.500,207.500
945,7.500,207.500
946,12.500,207.500
947,17.500,207.500
948,22.500,207.500
949,27.500,207.500
950,32.500,207.500
951,37.500,207.500
952,42.500,207.500
953,47.500,207.500
954,52.500,207.500
955,57.500,207.500
956,62.500,207.500
957,67.500,207.500
958,72.500,207.500
959,77.500,207.500
960,82.500,207.500
961,87.500,207.500
962,92.500,207.500
963,97.500,207.500
964,102.500,207.500
965,107.500,207.500
966,111.000,207.500
967,2.500,212.500
968,7.500,212.500
969,12.500,212.500
970,17.500,212.500
971,22.500,212.500
972,27.500,212.500
973,32.500,212.500
974,37.500,212.500
975,42.500,212.500
976,47.500,212.500
977,52.500,212.500
978,57.500,212.500
979,62.500,212.500
980,67.500,212.500
981,72.500,212.500
982,77.500,212.500
983,82.500,212.500
984,87.500,212.500
985,92.500,212.500
986,97.500,212.500
987,102.500,212.500
988,107.500,212.500
989,111.000,212.500
990,2.500,217.500
991,7.500,217.500
992,12.500,217.500
993,17.500,217.500
994,22.500,217.500
995,27.500,217.500
996,32.500,217.500
997,37.500,217.500
998,42.500,217.500
999,47.500,217.500
1000,52.500,217.500
1001,57.500,217.500
1002,62.500,217.500
1003,67.500,217.500
1004,72.500,217.500
1005,77.500,217.500
1006,82.500,217.500
1007,87.500,217.500
1008,92.500,217.500
1009,97.500,217.500
1010,102.500,217.500
1011,107.500,217.500
1012,111.000,217.500
1013,2.500,222.500
1014,7.500,222.500
1015,12.500,222.500
1016,17.500,222.500
1017,22.500,222.500
1018,27.500,222.500
1019,32.500,222.500
1020,37.500,222.500
1021,42.500,222.500
1022,47.500,222.500
1023,52.500,222.500
1024,57.500,222.500
1025,62.500,222.500
1026,67.500,222.500
1027,72.500,222.500
1028,77.500,222.500
1029,82.500,222.500
1030,87.500,222.500
1031,92.500,222.500
1032,97.500,222.500
1033,102.500,222.500
1034,107.500,222.500
1035,111.000,222.500
1036,2.500,227.500
1037,7.500,227.500
1038,12.500,227.500
1039,17.500,227.500
1040,22.500,227.500
1041,27.500,227.500
1042,32.500,227.500
1043,37.500,227.500
1044,42.500,227.500
1045,47.500,227.500
1046,52.500,227.500
1047,57.500,227.500
1048,62.500,227.500
1049,67.500,227.500
1050,72.500,227.500
1051,77.500,227.500
1052,82.500,227.500
1053,87.500,227.500
1054,92.500,227.500
1055,97.500,227.500
1056,102.500,227.500
1057,107.500,227.500
1058,111.000,227.500
1059,2.500,232.500
1060,7.500,232.500
1061,12.500,232.500
1062,17.500,232.500
1063,22.500,232.500
1064,27.500,232.500
1065,32.500,232.500
1066,37.500,232.500
1067,42.500,232.500
1068,47.500,232.500
1069,52.500,232.500
1070,57.500,232.500
1071,62.500,232.500
1072,67.500,232.500
1073,72.500,232.500
1074,77.500,232.500
1075,82.500,232.500
1076,87.500,232.500
1077,92.500,232.500
1078,97.500,232.500
1079,102.500,232.500
1080,107.500,232.500
1081,111.000,232.500
1082,2.500,237.500
1083,7.500,237.500
1084,12.500,237.500
1085,17.500,237.500
1086,22.500,237.500
1087,27.500,237.500
1088,32.500,237.500
1089,37.500,237.500
1090,42.500,237.500
1091,47.500,237.500
1092,52.500,237.500
1093,57.500,237.500
1094,62.500,237.500
1095,67.500,237.500
1096,72.500,237.500
1097,77.500,237.500
1098,82.500,237.500
1099,87.500,237.500
1100,92.500,237.500
1101,97.500,237.500
1102,102.500,237.500
1103,107.500,237.500
1104,111.000,237.500
1105,2.500,242.500
1106,7.500,242.500
1107,12.500,242.500
1108,17.500,242.500
1109,22.500,242.500
1110,27.500,242.500
1111,32.500,242.500
1112,37.500,242.500
1113,42.500,242.500
1114,47.500,242.500
1115,52.500,242.500
1116,57.500,242.500
1117,62.500,242.500
1118,67.500,242.500
1119,72.500,242.500
1120,77.500,242.500
1121,82.500,242.500
1122,87.500,242.500
1123,92.500,242.500
1124,97.500,242.500
1125,102.500,242.500
1126,107.500,242.500
1127,111.000,242.500
1128,2.500,245.500
1129,7.500,245.500
1130,12.500,245.500
1131,17.500,245.500
1132,22.500,245.500
1133,27.500,245.500
1134,32.500,245.500
1135,37.500,245.500
1136,42.500,245.500
1137,47.500,245.500
1138,52.500,245.500
1139,57.500,245.500
1140,62.500,245.500
1141,67.500,245.500
1142,72.500,245.500
1143,77.500,245.500
1144,82.500,245.500
1145,87.500,245.500
1146,92.500,245.500
1147,97.500,245.500
1148,102.500,245.500
1149,107.500,245.500
1150,111.000,245.500
